,sales,MoM,YoY
,Manhattan,,
,All Upper East Side,,
,All,,
2013-08,895918.1461234012,0.013212058803478088,0.06287575845170679
2013-09,901275.2167627614,0.005979419729960744,0.08003684448096315
2013-10,901800.5630941982,0.0005828922416437621,0.08262977035611208
2013-11,917569.2960077032,0.01748583174466023,0.09991850024834736
2013-12,933026.5937179656,0.016845918643437985,0.0967696148356656
2014-01,931615.713230586,-0.0015121546340468583,0.10899888787693901
2014-02,937835.6194733513,0.006676472019988111,0.122062427010031
2014-03,941392.989830495,0.003793170448293859,0.10573355855967748
2014-04,947001.3869424727,0.005957551386682303,0.10400893734769379
2014-05,942529.0658167701,-0.004722613068331549,0.08455225108936637
2014-06,959506.7380168998,0.01801288980453597,0.09286182483042582
2014-07,972823.0273015983,0.013878265526535483,0.10018535354893965
2014-08,972450.9302853692,-0.00038249199061546335,0.08542385762931803
2014-09,977791.8959425163,0.005492272659536335,0.0848982394685065
2014-10,972891.1513647347,-0.005012052767176534,0.0788318295417949
2014-11,977283.962850233,0.004515213731090206,0.0650791903154837
2014-12,970169.8819639046,-0.007279440937084658,0.039809463627321406
2015-01,985746.913597334,0.01605598351692472,0.05810464507842594
2015-02,972504.145440128,-0.013434247649712017,0.03696652723240046
2015-03,971365.5720280256,-0.0011707645848513248,0.031838544073848896
2015-04,983990.7859489704,0.012997386652880527,0.03905949823993726
2015-05,987057.1128682032,0.0031162150733714533,0.04724315532152468
2015-06,997907.988840479,0.0109931591909056,0.04002186675931707
2015-07,998211.6448841393,0.0003042926272320834,0.026097878925587903
2015-08,1000059.2693386156,0.001850934582806607,0.028390470093071496
2015-09,994070.4866688603,-0.005988427739603841,0.016648318311794474
2015-10,1031194.426200252,0.03734537945673688,0.05992784984603028
2015-11,1025729.9700629838,-0.005299152127309026,0.049572088619421084
2015-12,1010364.2555135494,-0.014980272584304899,0.041430242575949405
2016-01,1000944.1533081296,-0.009323471365910274,0.015416979248086715
2016-02,1025295.1918192173,0.024328069084181392,0.05428362092502703
2016-03,1011888.1644205231,-0.013076260871667245,0.04171713879862349
2016-04,1021278.9943611162,0.009280501809180608,0.037894875586852894
2016-05,1007531.7775273835,-0.013460784868421283,0.02074314078917361
2016-06,1023493.0773359714,0.015841981528125215,0.025638724994296203
2016-07,1023473.6128189204,-1.9017732002302168e-05,0.025307226242299752
2016-08,1023163.3867582738,-0.0003031109515292396,0.023102748135056084
2016-09,1014433.8766275406,-0.00853188282898909,0.02048485518055987
2016-10,996023.6526930807,-0.018148273986732577,-0.03410683050020802
2016-11,995920.7804039052,-0.00010328297816764032,-0.029061439685971302
2016-12,1002707.0908253554,0.006814106658862951,-0.007578617955266154
2017-01,1047557.8016810797,0.044729623701779575,0.046569679456033075
2017-02,1033264.0747094906,-0.013644809812547787,0.007772281537899328
2017-03,1041748.6304288745,0.008211410739088487,0.02950965043202336
2017-04,1021563.1596884668,-0.01937652726464123,0.0002782445628664032
2017-05,1015709.0906586453,-0.005730501314873959,0.00811618384020596
2017-06,1027129.4145270645,0.011243695634360895,0.0035528693565354263
2017-07,1035350.906633735,0.008004339073919065,0.011604885232069151
2017-08,1036973.0932786341,0.0015667988838425906,0.013497068698005377
2017-09,1053443.1719827957,0.015882840944394738,0.03845425143424874
2017-10,1041899.3182415694,-0.010958212125954936,0.04605881137907586
2017-11,1027510.1035791307,-0.013810561549002287,0.03171871076172761
2017-12,1021100.8638165016,-0.006237641596227417,0.01834411380895462
2018-01,1024088.4102052419,0.002925809285454939,-0.022403910732348153
2018-02,1014226.0883581999,-0.009630342213388987,-0.0184250926914723
2018-03,1041449.7295867179,0.026841787586618704,-0.00028692223193382826
2018-04,1063154.0221334032,0.02084046107083659,0.04071296233667998
2018-05,1046257.7526577178,-0.015892588584465073,0.030076192366520038
2018-06,1058120.6846658632,0.011338441199609806,0.030172702388304495
